user_input,retrieved_contexts,response,reference,answer_correctness,answer_relevancy,question_id,_pred_letter,_gold_letter,_is_correct,_has_context
"A 45-year-old woman comes to the physician because of multiple episodes of dizziness over the past 3 months. Episodes last between 20 minutes and 1 hour. During the episodes she experiences the sudden onset of spinning sensations and imbalance, associated with a ringing in her left ear. She also reports progressive left-sided hearing loss and is unable to follow conversations in noisy surroundings. She has had an upper respiratory infection for the past 5 days, which is being treated with erythromycin. She has been otherwise healthy. Her vital signs are within normal limits. Examination shows no abnormalities. Pure tone audiometry shows a combined low- and high-frequency sensory loss of the left ear with normal hearing in the mid frequencies. Which of the following is the most appropriate initial step in management?",[''],Reduce caffeine intake,Reduce caffeine intake,,0.4681767498833383,golden_207,A,A,True,False
"A 55-year-old man is brought to the emergency room by his wife for severe abdominal pain for the past 1 hour. He is unable to give more information about the nature of his pain. His wife says that he has peptic ulcer disease and is being treated with antacids without a good response. She adds that he vomited repeatedly  in the last couple of hours, his vomitus being brown/red in color. His temperature is 98.6°F (37°C), respiratory rate is 16/min, pulse is 97/min, and blood pressure is 100/68 mm Hg. A physical exam reveals a tense abdomen with a board like rigidity and positive rebound tenderness. An erect abdominal x-ray is ordered. Which of the following is the most likely diagnosis?",[''],Perforated gastric peptic ulcer,Perforated gastric peptic ulcer,,0.7590551710886707,golden_208,D,D,True,False
"A 50-year-old man has a kidney transplantation for end-stage renal disease in the setting of long-standing polycystic kidney disease. His postoperative course is uncomplicated. He had smoked one pack of cigarettes daily for 20 years but quit 5 years ago. He does not drink alcohol or use illicit drugs. Current medications include basiliximab, mycophenolate mofetil, and prednisone. His vital signs are within normal limits. On physical examination, the surgical incisions appear clean and intact. Prior to discharge, administration of which of the following is most appropriate in this patient?",[''],Trimethoprim-sulfamethoxazole,Trimethoprim-sulfamethoxazole,1.0000000000000002,,golden_209,B,B,True,False
"A 42-year-old man presents to the clinic for a second evaluation of worsening blackened ulcers on the tips of his toes. His past medical history includes diabetes mellitus for which he takes metformin and his most recent HgA1c was 6.0, done 3 months ago. He also has hypertension for which he’s prescribed amlodipine and chronic obstructive pulmonary disease (COPD) for which he uses an albuterol-ipratropium combination inhaler. He is also a chronic tobacco user with a 27-pack-year smoking history. He first noticed symptoms of a deep aching pain in his toes. Several months ago, he occasionally felt pain in his fingertips both at rest and with activity. Now he reports blackened skin at the tips of his fingers and toes. Evaluation shows: pulse of 82/min, blood pressure of 138/85 mm Hg, oral temperature 37.0°C (98.6°F). He is thin. Physical examination of his feet demonstrates the presence of 3, 0.5–0.8 cm, eschars over the tips of his bilateral second toes and right third toe. There is no surrounding erythema or exudate. Proprioception, vibratory sense, and monofilament examination are normal on both ventral aspects of his feet, but he lacks sensation over the eschars. Dorsal pedal pulses are diminished in both feet; the skin is shiny and hairless. Initial lab results include a C-reactive protein (CRP) level of 3.5 mg/dL, leukocytes of 6,000/mm3, erythrocyte sedimentation rate (ESR) of 34 mm/hr, and negative antinuclear antibodies. Which part of the patient's history is most directly associated with his current problem?",[''],Tobacco smoking,Tobacco smoking,0.8124999999999999,0.5029613660010952,golden_211,B,B,True,False
Health officials are considering a change be made to the interpretation of the tuberculin skin test that will change the cut-off for a positive purified protein derivative (PPD) from 10 mm to 15 mm for healthcare workers. Which of the following can be expected as a result of this change?,[''],Decrease the sensitivity,Decrease the sensitivity,0.625,,golden_212,A,A,True,False
"A 2-week-old male newborn is brought to the physician because his mother has noticed her son has occasional bouts of """"turning blue in the face"""" while crying. He also tires easily and sweats while feeding. He weighed 2150 g (4 lb 11 oz) at birth and has gained 200 g (7 oz). The baby appears mildly cyanotic. Examination shows a 3/6 systolic ejection murmur heard over the left upper sternal border. A single S2 is present. An echocardiography confirms the diagnosis. Which of the following factors is the main determinant of the severity of this patient's cyanosis?""",[''],Right ventricular outflow obstruction,Right ventricular outflow obstruction,,0.6979685291527472,golden_213,A,A,True,False
"A 38-year-old man with chronic hepatitis C comes to the physician because of a 10-day history of darkening of his skin and painless blisters. He started working as a landscaper 2 weeks ago. He drinks 2 beers every night and occasionally more on the weekends. Examination shows bullae and oozing erosions in different stages of healing on his arms, dorsal hands, and face. There are atrophic white scars and patches of hyperpigmented skin on the arms and face. This patient's skin findings are most likely associated with increased concentration of which of the following?",[''],Uroporphyrinogen III,Uroporphyrinogen III,,0.511022772805487,golden_214,C,C,True,False
"A 45-year-old primigravida woman at 13-weeks' gestation is scheduled for a prenatal evaluation. This is her first appointment, though she has known she is pregnant for several weeks. A quad screening is performed with the mother's blood and reveals the following:
AFP (alpha-fetoprotein) Decreased
hCG (human chorionic gonadotropin) Elevated
Estriol Decreased
Inhibin Elevated
Ultrasound evaluation of the fetus reveals increased nuchal translucency. Which mechanism of the following mechanisms is most likely to have caused the fetus’s condition?",[''],Nondisjunction,Nondisjunction,1.0,0.5127487361338319,golden_215,B,B,True,False
"An 80-year-old male with known metastatic prostate cancer presents to your office with vague complaints of ""achy bones."" Strangely, he refers to you using the name of another physician. On physical exam, he is afebrile, but mildly tachycardic at 100 beats/min. Mucous membranes are dry. Cardiac exam shows regular rhythm and no murmurs. The patient has diffuse, nonfocal abdominal pain. He cannot articulate the correct date. You check the patient's serum calcium level, which is found to be 15.3 mg/dL. What is the best next step in management?",[''],Intravenous normal saline,Intravenous normal saline,,0.523924399500364,golden_217,B,B,True,False
"A 25-year-old male presents to his primary care physician for pain in his knee. The patient was in a wrestling match when his legs were grabbed from behind and he was taken to the floor. The patient states that the moment this impact happened, he felt a snapping and sudden pain in his knee. When the match ended and he stood back up, his knee felt unstable. Minutes later, his knee was swollen and painful. Since then, the patient claims that he has felt unstable bearing weight on the leg. The patient has no significant past medical history, and is currently taking a multivitamin and protein supplements. On physical exam you note a tender right knee, with erythema and an effusion. Which of the following is the most likely physical exam finding in this patient?",[''],Anterior translation of the tibia relative to the femur,Anterior translation of the tibia relative to the femur,,0.5538303068469189,golden_218,C,C,True,False
Researchers are studying the relationship between heart disease and alcohol consumption. They review the electronic medical records of 500 patients at a local hospital during the study period and identify the presence or absence of acute coronary syndrome (ACS) and the number of alcoholic drinks consumed on the day of presentation. They find that there is a lower prevalence of acute coronary syndrome in patients who reported no alcohol consumption or 1 drink daily compared with those who reported 2 or more drinks. Which of the following is the most accurate description of this study type?,[''],Cross-sectional study,Cross-sectional study,1.0,0.6159480311897232,golden_219,B,B,True,False
